D:\simulator-windows-64\IMG\center_2020_11_10_17_35_35_679.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_35_679.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_35_679.jpg, 0, 0, 0, 21.29129
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_35_783.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_35_783.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_35_783.jpg, 0, 0.3398583, 0, 21.30297
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_35_888.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_35_888.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_35_888.jpg, 0, 0.04883248, 0, 21.04506
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_35_995.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_35_995.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_35_995.jpg, 0, 0.2929563, 0, 21.31429
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_36_100.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_36_100.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_36_100.jpg, 0, 0.03160705, 0, 21.31509
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_36_207.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_36_207.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_36_207.jpg, 0, 0, 0, 20.81635
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_36_311.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_36_311.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_36_311.jpg, 0, 0, 0, 20.91025
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_36_418.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_36_418.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_36_418.jpg, 0, 0.2912301, 0, 20.70144
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_36_527.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_36_527.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_36_527.jpg, 0, 0, 0, 20.60213
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_36_634.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_36_634.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_36_634.jpg, 0, 0.1036047, 0, 20.70151
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_36_738.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_36_738.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_36_738.jpg, 0, 0.2546625, 0, 20.59341
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_36_842.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_36_842.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_36_842.jpg, -0.0896178, 0, 0, 20.3922
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_36_946.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_36_946.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_36_946.jpg, -0.2491314, 0, 0, 20.44423
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_37_054.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_37_054.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_37_054.jpg, 0, 0, 0, 19.90612
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_37_161.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_37_161.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_37_161.jpg, 0, 0, 0, 19.65064
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_37_265.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_37_265.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_37_265.jpg, 0, 0, 0, 19.81436
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_37_367.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_37_367.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_37_367.jpg, 0, 0, 0, 19.22882
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_37_470.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_37_470.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_37_470.jpg, 0, 0, 0, 19.44325
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_37_572.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_37_572.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_37_572.jpg, 0, 0, 0, 18.806
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_37_677.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_37_677.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_37_677.jpg, 0, 0, 0, 19.07591
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_37_781.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_37_781.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_37_781.jpg, 0, 0, 0, 18.85308
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_37_884.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_37_884.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_37_884.jpg, 0, 0, 0, 18.17307
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_37_991.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_37_991.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_37_991.jpg, 0, 0, 0, 18.48524
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_38_094.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_38_094.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_38_094.jpg, -0.2837586, 0, 0, 17.78102
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_38_195.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_38_195.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_38_195.jpg, -0.03604916, 0, 0, 18.08444
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_38_304.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_38_304.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_38_304.jpg, 0, 0, 0, 17.86754
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_38_407.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_38_407.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_38_407.jpg, 0, 0, 0, 17.16174
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_38_513.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_38_513.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_38_513.jpg, 0, 0, 0, 17.51549
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_38_622.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_38_622.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_38_622.jpg, 0, 0.026691, 0, 17.306
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_38_728.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_38_728.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_38_728.jpg, 0, 0.3454416, 0, 16.88481
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_38_829.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_38_829.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_38_829.jpg, 0, 0.07095119, 0, 17.44471
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_38_930.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_38_930.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_38_930.jpg, 0, 0, 0, 16.76607
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_39_035.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_39_035.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_39_035.jpg, 0, 0, 0, 17.13306
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_39_141.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_39_141.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_39_141.jpg, -0.3157746, 0, 0, 16.88111
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_39_243.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_39_243.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_39_243.jpg, -0.009518094, 0, 0, 16.17826
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_39_347.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_39_347.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_39_347.jpg, 0, 0, 0, 16.55441
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_39_451.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_39_451.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_39_451.jpg, 0, 0, 0, 15.85001
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_39_555.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_39_555.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_39_555.jpg, 0, 0.2892144, 0, 16.3582
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_39_656.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_39_656.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_39_656.jpg, 0, 0.0394782, 0, 15.9085
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_39_763.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_39_763.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_39_763.jpg, 0, 0, 0, 15.71005
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_39_864.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_39_864.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_39_864.jpg, 0, 0, 0, 16.10924
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_39_967.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_39_967.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_39_967.jpg, 0, 0.1181961, 0, 15.42664
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_40_071.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_40_071.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_40_071.jpg, 0, 0.2748858, 0, 16.13712
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_40_175.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_40_175.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_40_175.jpg, 0, 0.06623156, 0, 15.54723
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_40_280.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_40_280.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_40_280.jpg, 0, 0.2509908, 0, 15.78287
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_40_381.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_40_381.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_40_381.jpg, 0, 0, 0, 16.21206
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_40_486.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_40_486.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_40_486.jpg, -0.08062469, 0, 0, 15.50278
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_40_587.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_40_587.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_40_587.jpg, -0.1975455, 0, 0, 15.84352
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_40_778.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_40_778.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_40_778.jpg, 0, 0, 0, 15.05794
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_40_873.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_40_873.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_40_873.jpg, 0, 0.050913, 0, 15.4264
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_40_975.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_40_975.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_40_975.jpg, 0, 0.3627711, 0, 15.06723
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_41_081.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_41_081.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_41_081.jpg, 0, 0.07532343, 0, 15.12312
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_41_185.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_41_185.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_41_185.jpg, 0, 0.1608462, 0, 15.54369
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_41_288.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_41_288.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_41_288.jpg, 0, 0, 0, 14.90159
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_41_393.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_41_393.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_41_393.jpg, 0, 0.0745839, 0, 15.33017
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_41_498.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_41_498.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_41_498.jpg, 0, 0.3604857, 0, 14.99126
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_41_604.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_41_604.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_41_604.jpg, 0, 0.275184, 0, 15.03004
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_41_705.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_41_705.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_41_705.jpg, 0, 0.5783673, 0, 15.89369
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_41_811.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_41_811.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_41_811.jpg, -0.109038, 0.3951018, 0, 15.85575
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_41_918.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_41_918.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_41_918.jpg, -0.2661255, 0.7067984, 0, 16.71299
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_42_019.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_42_019.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_42_019.jpg, 0, 0.3646663, 0, 17.25068
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_42_122.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_42_122.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_42_122.jpg, 0, 0.05849233, 0, 16.81316
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_42_229.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_42_229.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_42_229.jpg, 0, 0, 0, 17.17458
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_42_335.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_42_335.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_42_335.jpg, 0, 0, 0, 16.46251
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_42_436.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_42_436.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_42_436.jpg, -0.0779787, 0, 0, 16.83622
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_42_539.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_42_539.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_42_539.jpg, -0.2759436, 0, 0, 16.57523
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_42_642.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_42_642.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_42_642.jpg, 0, 0, 0, 15.86638
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_42_748.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_42_748.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_42_748.jpg, 0, 0, 0, 16.24808
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_42_851.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_42_851.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_42_851.jpg, 0, 0.2884587, 0, 15.73281
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_42_960.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_42_960.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_42_960.jpg, 0, 0, 0, 15.66118
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_43_064.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_43_064.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_43_064.jpg, 0, 0, 0, 16.0606
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_43_169.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_43_169.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_43_169.jpg, 0, 0, 0, 15.35762
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_43_273.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_43_273.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_43_273.jpg, 0, 0.2866185, 0, 15.88532
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_43_380.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_43_380.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_43_380.jpg, 0, 0.4742526, 0, 16.33246
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_43_483.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_43_483.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_43_483.jpg, 0, 0.2230158, 0, 16.09517
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_43_586.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_43_586.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_43_586.jpg, 0, 0.5318517, 0, 16.85203
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_43_687.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_43_687.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_43_687.jpg, 0, 0.227892, 0, 16.72933
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_43_790.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_43_790.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_43_790.jpg, 0, 0.5092559, 0, 17.46927
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_43_896.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_43_896.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_43_896.jpg, 0, 0.2702831, 0, 17.37503
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_43_995.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_43_995.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_43_995.jpg, 0, 0.4745807, 0, 18.09049
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_44_101.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_44_101.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_44_101.jpg, 0, 0.2064916, 0, 18.38588
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_44_203.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_44_203.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_44_203.jpg, 0, 0.1126345, 0, 17.82189
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_44_312.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_44_312.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_44_312.jpg, 0, 0.2731795, 0, 18.41986
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_44_415.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_44_415.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_44_415.jpg, 0, 0.154624, 0, 17.92937
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_44_519.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_44_519.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_44_519.jpg, 0, 0.3908831, 0, 18.57985
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_44_624.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_44_624.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_44_624.jpg, 0, 0.2370311, 0, 18.66625
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_44_724.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_44_724.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_44_724.jpg, 0, 0.3559292, 0, 18.60916
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_44_828.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_44_828.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_44_828.jpg, 0, 0.1155509, 0, 19.01778
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_44_932.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_44_932.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_44_932.jpg, 0, 0.4225766, 0, 18.80143
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_45_034.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_45_034.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_45_034.jpg, 0, 0.112679, 0, 19.28794
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_45_140.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_45_140.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_45_140.jpg, 0, 0.4045196, 0, 19.418
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_45_243.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_45_243.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_45_243.jpg, 0, 0.09790125, 0, 19.17271
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_45_348.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_45_348.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_45_348.jpg, 0, 0.3881563, 0, 19.61672
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_45_451.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_45_451.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_45_451.jpg, 0, 0.1333559, 0, 19.34538
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_45_558.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_45_558.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_45_558.jpg, 0, 0.08413289, 0, 19.50986
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_45_660.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_45_660.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_45_660.jpg, 0, 0.1710603, 0, 19.65316
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_45_763.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_45_763.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_45_763.jpg, 0, 0.0514029, 0, 19.13656
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_45_865.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_45_865.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_45_865.jpg, 0, 0.3570849, 0, 19.54967
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_45_966.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_45_966.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_45_966.jpg, 0, 0.05513908, 0, 19.24839
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_46_069.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_46_069.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_46_069.jpg, 0, 0.338478, 0, 19.61547
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_46_173.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_46_173.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_46_173.jpg, 0, 0.07100006, 0, 19.35582
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_46_277.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_46_277.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_46_277.jpg, 0, 0, 0, 19.51007
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_46_382.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_46_382.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_46_382.jpg, 0, 0.3380862, 0, 19.65482
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_46_483.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_46_483.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_46_483.jpg, 0, 0.03560556, 0, 19.31403
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_46_586.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_46_586.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_46_586.jpg, 0, 0, 0, 19.46881
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_46_690.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_46_690.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_46_690.jpg, 0, 0, 0, 18.87545
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_46_795.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_46_795.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_46_795.jpg, -0.2860416, 0, 0, 19.06392
D:\simulator-windows-64\IMG\center_2020_11_10_17_35_46_903.jpg, D:\simulator-windows-64\IMG\left_2020_11_10_17_35_46_903.jpg, D:\simulator-windows-64\IMG\right_2020_11_10_17_35_46_903.jpg, 0, 0, 0, 18.85515
